Transaction ID,Order ID,Date,
FIT40203,40203,15/01/2017 12:12:38,
FIT40202,40202,15/01/2017 12:08:43,
FIT40201,40201,15/01/2017 11:29:13,
FIT40199,40199,15/01/2017 11:12:38,
FIT40196,40196,15/01/2017 10:03:50,
FIT40194,40194,15/01/2017 09:10:58,
FIT40184,40184,15/01/2017 00:49:48,
MFIT40181,40181,15/01/2017 00:15:20,
FIT40176,40176,14/01/2017 23:29:12,
FIT40175,40175,14/01/2017 22:56:06,
FIT40174,40174,14/01/2017 22:44:21,
FIT40173,40173,14/01/2017 22:43:38,
MFIT40163,40163,14/01/2017 21:19:39,
FIT40159,40159,14/01/2017 21:06:35,
MFIT40162,40162,14/01/2017 20:54:29,
MFIT40158,40158,14/01/2017 20:09:35,
MFIT40157,40157,14/01/2017 20:06:17,
FIT40068,40068,14/01/2017 19:47:18,
FIT40151,40151,14/01/2017 19:29:56,
FIT39601,39601,14/01/2017 18:53:46,
FIT40142,40142,14/01/2017 18:40:02,
FIT40141,40141,14/01/2017 18:00:30,
MFIT40138,40138,14/01/2017 17:55:49,
MFIT40137,40137,14/01/2017 17:41:37,
FIT40133,40133,14/01/2017 17:34:30,
FIT40132,40132,14/01/2017 17:30:02,
FIT40130,40130,14/01/2017 17:26:01,
FIT40125,40125,14/01/2017 16:32:19,
FIT40117,40117,14/01/2017 16:22:26,
FIT40121,40121,14/01/2017 16:16:57,
FIT40120,40120,14/01/2017 15:59:45,
FIT39934,39934,14/01/2017 15:29:37,
FIT40115,40115,14/01/2017 15:24:33,
MFIT40110,40110,14/01/2017 15:09:29,
FIT40108,40108,14/01/2017 14:58:25,
FIT40105,40105,14/01/2017 14:49:11,
FIT40103,40103,14/01/2017 14:41:57,
1718011401,1718011401,14/01/2017 14:12:42,
FIT40095,40095,14/01/2017 14:10:23,
FIT40093,40093,14/01/2017 14:05:36,
FIT40092,40092,14/01/2017 13:55:39,
FIT40091,40091,14/01/2017 13:54:10,
MFIT40087,40087,14/01/2017 13:20:04,
FIT40078,40078,14/01/2017 12:44:47,
FIT40077,40077,14/01/2017 12:43:16,
FIT40065,40065,14/01/2017 11:39:27,
FIT40051,40051,14/01/2017 01:50:04,
FIT40050,40050,14/01/2017 01:39:38,
FIT40048,40048,14/01/2017 00:14:33,
FIT40044,40044,13/01/2017 23:33:26,
FIT40043,40043,13/01/2017 23:28:10,
FIT40039,40039,13/01/2017 22:37:00,
FIT40033,40033,13/01/2017 21:17:19,
FIT40029,40029,13/01/2017 20:48:03,
FIT40023,40023,13/01/2017 20:28:21,
MFIT40020,40020,13/01/2017 20:08:40,
1617130101,1617130101,13/01/2017 19:43:32,
FIT40010,40010,13/01/2017 19:14:29,
FIT40004,40004,13/01/2017 18:54:37,
FIT40005,40005,13/01/2017 18:51:18,
FIT40001,40001,13/01/2017 18:40:15,
FIT39415,39415,13/01/2017 17:18:23,
FIT39988,39988,13/01/2017 16:51:30,
FIT39986,39986,13/01/2017 16:40:58,
FIT39982,39982,13/01/2017 16:15:59,
FIT39970,39970,13/01/2017 15:52:24,
FIT39975,39975,13/01/2017 15:44:07,
FIT39972,39972,13/01/2017 15:40:44,
FIT39950,39950,13/01/2017 13:44:43,
FIT39941,39941,13/01/2017 12:40:32,
FIT39937,39937,13/01/2017 12:20:48,
FIT39936,39936,13/01/2017 12:17:50,
FIT39844,39844,13/01/2017 11:48:42,
FIT39927,39927,13/01/2017 11:35:36,
FIT39920,39920,13/01/2017 10:55:15,
FIT39917,39917,13/01/2017 09:07:11,
FIT39860,39860,13/01/2017 07:25:30,
FIT39913,39913,13/01/2017 04:59:50,
FIT39911,39911,13/01/2017 03:04:59,
MFIT39909,39909,13/01/2017 02:15:39,
FIT39906,39906,13/01/2017 00:21:54,
FIT39905,39905,13/01/2017 00:21:10,
FIT39904,39904,13/01/2017 00:11:58,
MFIT39899,39899,12/01/2017 23:35:24,
FIT39898,39898,12/01/2017 23:14:05,
FIT39587,39587,12/01/2017 23:01:43,
FIT39891,39891,12/01/2017 22:49:06,
FIT39888,39888,12/01/2017 22:10:43,
FIT39217,39217,12/01/2017 22:06:09,
FIT39883,39883,12/01/2017 21:22:49,
FIT39876,39876,12/01/2017 20:16:52,
FIT39871,39871,12/01/2017 19:55:33,
MFIT39865,39865,12/01/2017 19:09:54,
FIT39856,39856,12/01/2017 18:46:41,
MFIT39852,39852,12/01/2017 17:53:30,
FIT39853,39853,12/01/2017 17:51:39,
FIT39845,39845,12/01/2017 17:31:08,
FIT39839,39839,12/01/2017 17:08:34,
FIT39838,39838,12/01/2017 17:08:09,
MFIT39837,39837,12/01/2017 16:58:02,
FIT39825,39825,12/01/2017 16:09:09,
FIT39820,39820,12/01/2017 15:51:27,
FIT39815,39815,12/01/2017 15:18:11,
FIT39812,39812,12/01/2017 14:53:33,
FIT39620,39620,12/01/2017 14:19:07,
FIT39779,39779,12/01/2017 13:44:05,
MFIT39769,39769,12/01/2017 13:22:56,
FIT39764,39764,12/01/2017 13:15:01,
FIT39752,39752,12/01/2017 12:35:09,
FIT39748,39748,12/01/2017 12:22:29,
FIT39746,39746,12/01/2017 12:08:58,
FIT39735,39735,12/01/2017 11:46:37,
FIT39717,39717,12/01/2017 11:34:56,
FIT39726,39726,12/01/2017 11:24:00,
FIT39725,39725,12/01/2017 11:14:30,
FIT39716,39716,12/01/2017 09:21:39,
FIT39707,39707,12/01/2017 07:38:23,
FIT38620,38620,12/01/2017 07:32:26,
FIT39706,39706,12/01/2017 07:25:59,
FIT39646,39646,12/01/2017 07:16:05,
FIT39703,39703,12/01/2017 03:00:02,
FIT39682,39682,11/01/2017 23:13:31,
FIT39679,39679,11/01/2017 22:51:01,
FIT39674,39674,11/01/2017 22:41:11,
FIT39540,39540,11/01/2017 22:40:19,
FIT39377,39377,11/01/2017 22:17:19,
FIT39669,39669,11/01/2017 22:05:10,
FIT39660,39660,11/01/2017 20:52:40,
FIT39655,39655,11/01/2017 20:45:40,
FIT39650,39650,11/01/2017 20:40:52,
FIT39333,39333,11/01/2017 20:36:48,
FIT39383,39383,11/01/2017 20:15:59,
FIT39638,39638,11/01/2017 19:47:13,
FIT39544,39544,11/01/2017 19:29:34,
FIT39634,39634,11/01/2017 19:28:53,
FIT39545,39545,11/01/2017 19:24:55,
FIT39631,39631,11/01/2017 19:12:24,
FIT39533,39533,11/01/2017 18:59:03,
FIT39612,39612,11/01/2017 17:46:51,
FIT39604,39604,11/01/2017 17:18:29,
FIT39593,39593,11/01/2017 16:48:02,
FIT39589,39589,11/01/2017 16:21:24,
FIT39586,39586,11/01/2017 16:18:26,
FIT39577,39577,11/01/2017 15:31:30,
FIT39576,39576,11/01/2017 15:21:32,
FIT39563,39563,11/01/2017 15:16:27,
FIT39575,39575,11/01/2017 15:15:49,
FIT39574,39574,11/01/2017 15:09:37,
FIT39556,39556,11/01/2017 14:19:35,
MFIT39553,39553,11/01/2017 14:02:19,
MFIT39543,39543,11/01/2017 13:45:32,
FIT39541,39541,11/01/2017 13:23:14,
FIT39539,39539,11/01/2017 13:14:25,
FIT37500,37500,11/01/2017 13:13:41,
FIT37238,37238,11/01/2017 13:08:38,
FIT39528,39528,11/01/2017 12:20:12,
FIT39527,39527,11/01/2017 12:15:29,
FIT39525,39525,11/01/2017 12:12:46,
FIT39524,39524,11/01/2017 11:48:34,
FIT39521,39521,11/01/2017 11:43:35,
FIT39500,39500,11/01/2017 10:49:27,
MFIT39502,39502,11/01/2017 10:33:42,
FIT39497,39497,11/01/2017 10:17:03,
MFIT39487,39487,11/01/2017 08:28:14,
FIT39486,39486,11/01/2017 08:12:54,
FIT39485,39485,11/01/2017 08:06:06,
FIT39466,39466,10/01/2017 21:57:59,
FIT39460,39460,10/01/2017 21:46:23,
FIT39459,39459,10/01/2017 21:42:43,
FIT39449,39449,10/01/2017 20:54:22,
FIT39408,39408,10/01/2017 20:43:10,
1617100103,1617100103,10/01/2017 20:37:03,
FIT39443,39443,10/01/2017 20:25:23,
FIT39412,39412,10/01/2017 20:13:09,
FIT39439,39439,10/01/2017 20:12:49,
FIT39437,39437,10/01/2017 20:03:49,
FIT39433,39433,10/01/2017 19:58:42,
FIT39422,39422,10/01/2017 19:11:19,
FIT39417,39417,10/01/2017 18:47:36,
FIT39413,39413,10/01/2017 18:43:25,
FIT39391,39391,10/01/2017 17:13:20,
FIT39390,39390,10/01/2017 17:04:48,
FIT39388,39388,10/01/2017 17:00:21,
FIT39387,39387,10/01/2017 16:57:45,
FIT39375,39375,10/01/2017 16:19:10,
FIT39374,39374,10/01/2017 16:16:19,
FIT39368,39368,10/01/2017 16:06:58,
FIT39371,39371,10/01/2017 16:05:06,
FIT39365,39365,10/01/2017 15:44:07,
FIT39366,39366,10/01/2017 15:43:16,
FIT39364,39364,10/01/2017 15:33:50,
1718011002,1718011002,10/01/2017 14:58:21,
1718011001,1718011001,10/01/2017 14:55:22,
FIT39351,39351,10/01/2017 14:42:51,
MFIT39343,39343,10/01/2017 14:30:19,
MFIT39341,39341,10/01/2017 13:16:44,
FIT39231,39231,10/01/2017 12:26:55,
FIT39331,39331,10/01/2017 12:22:50,
FIT39328,39328,10/01/2017 12:15:15,
FIT39319,39319,10/01/2017 11:53:34,
FIT39203,39203,10/01/2017 11:42:08,
FIT39317,39317,10/01/2017 11:19:20,
FIT39204,39204,10/01/2017 09:32:51,
FIT39304,39304,10/01/2017 09:16:05,
FIT39069,39069,10/01/2017 09:00:59,
FIT39301,39301,10/01/2017 08:11:52,
FIT39300,39300,10/01/2017 08:11:13,
MFIT39287,39287,10/01/2017 00:13:29,
FIT39278,39278,09/01/2017 23:16:34,
FIT39277,39277,09/01/2017 23:08:13,
FIT39276,39276,09/01/2017 23:08:10,
MFIT39275,39275,09/01/2017 23:07:39,
MFIT39267,39267,09/01/2017 22:33:22,
FIT39266,39266,09/01/2017 22:32:06,
FIT38485,38485,09/01/2017 22:03:27,
FIT38492,38492,09/01/2017 22:00:33,
MFIT39261,39261,09/01/2017 21:55:53,
FIT39255,39255,09/01/2017 21:19:11,
FIT39252,39252,09/01/2017 21:08:26,
FIT39250,39250,09/01/2017 21:07:17,
1617090104,1617090104,09/01/2017 20:47:26,
FIT39235,39235,09/01/2017 20:24:49,
FIT39230,39230,09/01/2017 20:10:09,
FIT39216,39216,09/01/2017 19:10:04,
FIT39213,39213,09/01/2017 18:59:15,
FIT39207,39207,09/01/2017 18:48:55,
FIT39206,39206,09/01/2017 18:47:39,
1718010901,1718010901,09/01/2017 17:35:43,
FIT39186,39186,09/01/2017 17:34:01,
FIT39182,39182,09/01/2017 17:24:05,
FIT38665,38665,09/01/2017 17:12:48,
FIT39170,39170,09/01/2017 17:10:26,
FIT39172,39172,09/01/2017 17:07:42,
FIT39165,39165,09/01/2017 16:47:49,
FIT39158,39158,09/01/2017 16:28:48,
FIT39156,39156,09/01/2017 16:23:29,
FIT39155,39155,09/01/2017 16:14:44,
FIT39150,39150,09/01/2017 16:00:38,
FIT39148,39148,09/01/2017 15:56:22,
FIT39141,39141,09/01/2017 15:28:51,
FIT39140,39140,09/01/2017 15:26:35,
MFIT39139,39139,09/01/2017 15:26:14,
FIT39133,39133,09/01/2017 15:09:28,
FIT39132,39132,09/01/2017 15:07:44,
FIT39122,39122,09/01/2017 14:45:20,
FIT39120,39120,09/01/2017 14:43:40,
FIT39112,39112,09/01/2017 14:23:23,
FIT39110,39110,09/01/2017 14:22:40,
FIT39102,39102,09/01/2017 13:31:16,
FIT39101,39101,09/01/2017 13:28:18,
FIT39092,39092,09/01/2017 13:26:34,
FIT39094,39094,09/01/2017 13:03:01,
FIT39090,39090,09/01/2017 12:59:39,
FIT39085,39085,09/01/2017 12:59:16,
FIT39088,39088,09/01/2017 12:57:25,
FIT39079,39079,09/01/2017 12:43:17,
FIT39055,39055,09/01/2017 11:36:27,
FIT39059,39059,09/01/2017 11:12:26,
FIT39058,39058,09/01/2017 11:10:49,
FIT39056,39056,09/01/2017 11:07:05,
FIT39054,39054,09/01/2017 11:04:14,
FIT39051,39051,09/01/2017 10:21:51,
FIT39050,39050,09/01/2017 10:17:32,
FIT39047,39047,09/01/2017 08:50:02,
FIT39046,39046,09/01/2017 08:22:31,
FIT39044,39044,09/01/2017 07:07:04,
FIT39035,39035,09/01/2017 00:15:19,
FIT39034,39034,08/01/2017 23:50:53,
FIT39033,39033,08/01/2017 23:50:09,
FIT39032,39032,08/01/2017 23:43:09,
FIT38985,38985,08/01/2017 23:12:06,
FIT39027,39027,08/01/2017 22:59:20,
FIT39016,39016,08/01/2017 21:02:01,
FIT39015,39015,08/01/2017 20:53:11,
FIT39013,39013,08/01/2017 20:38:56,
FIT39012,39012,08/01/2017 20:16:48,
FIT39010,39010,08/01/2017 20:09:07,
MFIT39006,39006,08/01/2017 20:02:59,
FIT39004,39004,08/01/2017 19:46:12,
FIT39001,39001,08/01/2017 19:31:45,
FIT39000,39000,08/01/2017 19:20:42,
FIT38997,38997,08/01/2017 17:58:50,
FIT38987,38987,08/01/2017 16:48:13,
FIT38971,38971,08/01/2017 14:38:25,
MFIT38970,38970,08/01/2017 14:34:52,
FIT38525,38525,08/01/2017 14:32:30,
FIT38963,38963,08/01/2017 14:22:59,
FIT38960,38960,08/01/2017 14:16:32,
FIT38957,38957,08/01/2017 14:09:49,
MFIT38956,38956,08/01/2017 14:05:13,
FIT38942,38942,08/01/2017 13:39:05,
MFIT38937,38937,08/01/2017 11:47:03,
FIT38931,38931,08/01/2017 11:25:19,
FIT38919,38919,08/01/2017 01:18:39,
FIT38908,38908,08/01/2017 00:42:11,
FIT38907,38907,08/01/2017 00:26:32,
FIT38900,38900,07/01/2017 23:22:48,
FIT38898,38898,07/01/2017 22:56:29,
FIT38897,38897,07/01/2017 22:25:57,
FIT38895,38895,07/01/2017 22:13:04,
FIT38892,38892,07/01/2017 22:09:57,
FIT38888,38888,07/01/2017 22:01:47,
FIT37965,37965,07/01/2017 21:52:06,
FIT38887,38887,07/01/2017 21:39:37,
FIT38886,38886,07/01/2017 21:36:18,
FIT38759,38759,07/01/2017 21:17:48,
FIT38870,38870,07/01/2017 20:54:18,
FIT38868,38868,07/01/2017 20:47:21,
FIT38866,38866,07/01/2017 20:45:06,
FIT38865,38865,07/01/2017 20:44:19,
FIT38864,38864,07/01/2017 20:43:11,
FIT38862,38862,07/01/2017 20:35:04,
FIT38859,38859,07/01/2017 20:28:38,
FIT38858,38858,07/01/2017 20:22:27,
FIT38849,38849,07/01/2017 20:03:59,
FIT38845,38845,07/01/2017 19:58:56,
FIT38840,38840,07/01/2017 19:45:56,
FIT38838,38838,07/01/2017 19:44:02,
FIT38835,38835,07/01/2017 19:42:15,
MFIT38833,38833,07/01/2017 19:33:26,
FIT38830,38830,07/01/2017 19:26:16,
FIT38826,38826,07/01/2017 19:11:21,
FIT38823,38823,07/01/2017 18:59:20,
FIT38822,38822,07/01/2017 18:57:16,
FIT38820,38820,07/01/2017 18:57:07,
FIT38813,38813,07/01/2017 18:49:04,
FIT38812,38812,07/01/2017 18:47:29,
FIT38809,38809,07/01/2017 18:34:28,
FIT38804,38804,07/01/2017 18:01:09,
FIT38780,38780,07/01/2017 17:17:03,
FIT38790,38790,07/01/2017 16:59:23,
MFIT38785,38785,07/01/2017 16:56:25,
FIT38754,38754,07/01/2017 15:34:00,
FIT38728,38728,07/01/2017 15:18:44,
FIT38749,38749,07/01/2017 15:13:36,
FIT38743,38743,07/01/2017 15:05:24,
FIT38717,38717,07/01/2017 14:57:32,
FIT38732,38732,07/01/2017 14:46:26,
FIT38711,38711,07/01/2017 14:43:44,
FIT38730,38730,07/01/2017 14:35:01,
FIT38718,38718,07/01/2017 14:28:18,
FIT38712,38712,07/01/2017 14:10:09,
FIT38690,38690,07/01/2017 14:09:21,
FIT38705,38705,07/01/2017 13:54:54,
FIT38695,38695,07/01/2017 13:29:12,
FIT38674,38674,07/01/2017 11:29:49,
FIT38662,38662,07/01/2017 09:03:15,
FIT38659,38659,07/01/2017 07:52:27,
FIT38649,38649,07/01/2017 00:39:46,
FIT38639,38639,06/01/2017 22:55:48,
FIT38638,38638,06/01/2017 22:55:44,
MFIT38635,38635,06/01/2017 22:03:50,
FIT38634,38634,06/01/2017 21:29:34,
FIT38632,38632,06/01/2017 21:15:01,
FIT38630,38630,06/01/2017 21:06:41,
FIT38624,38624,06/01/2017 20:34:50,
FIT38623,38623,06/01/2017 20:34:01,
MFIT38619,38619,06/01/2017 20:29:02,
FIT38315,38315,06/01/2017 20:22:43,
FIT38617,38617,06/01/2017 20:12:41,
FIT38616,38616,06/01/2017 20:02:54,
FIT38473,38473,06/01/2017 19:58:44,
FIT38614,38614,06/01/2017 19:46:07,
FIT38612,38612,06/01/2017 19:34:41,
FIT38611,38611,06/01/2017 19:32:59,
FIT38536,38536,06/01/2017 19:32:10,
FIT38609,38609,06/01/2017 19:19:30,
FIT38610,38610,06/01/2017 19:19:05,
MFIT38605,38605,06/01/2017 19:11:48,
MFIT38600,38600,06/01/2017 18:59:50,
FIT38591,38591,06/01/2017 18:12:06,
FIT38590,38590,06/01/2017 18:10:41,
FIT38576,38576,06/01/2017 17:58:35,
FIT38580,38580,06/01/2017 17:44:29,
FIT38579,38579,06/01/2017 17:38:26,
FIT38577,38577,06/01/2017 17:35:19,
FIT38573,38573,06/01/2017 17:30:54,
FIT38569,38569,06/01/2017 17:06:43,
FIT38562,38562,06/01/2017 16:45:45,
FIT38539,38539,06/01/2017 15:35:07,
FIT38532,38532,06/01/2017 15:23:51,
FIT38523,38523,06/01/2017 15:02:03,
1718010601,1718010601,06/01/2017 13:59:17,
FIT38502,38502,06/01/2017 13:43:23,
FIT38500,38500,06/01/2017 13:40:01,
FIT38474,38474,06/01/2017 12:51:32,
FIT38471,38471,06/01/2017 12:49:57,
FIT38463,38463,06/01/2017 12:31:50,
FIT38460,38460,06/01/2017 12:23:18,
FIT38456,38456,06/01/2017 12:06:11,
FIT38454,38454,06/01/2017 11:55:02,
FIT38452,38452,06/01/2017 11:52:31,
FIT38450,38450,06/01/2017 11:45:42,
FIT38103,38103,06/01/2017 11:23:43,
FIT38444,38444,06/01/2017 11:15:45,
FIT38440,38440,06/01/2017 11:08:30,
MFIT38439,38439,06/01/2017 10:54:11,
MFIT38437,38437,06/01/2017 10:50:44,
FIT38422,38422,06/01/2017 01:02:26,
FIT38421,38421,06/01/2017 00:57:11,
FIT38418,38418,06/01/2017 00:28:40,
FIT38415,38415,06/01/2017 00:14:26,
FIT38413,38413,05/01/2017 23:57:06,
FIT38336,38336,05/01/2017 23:48:47,
FIT38408,38408,05/01/2017 23:38:41,
FIT38403,38403,05/01/2017 23:25:41,
FIT38393,38393,05/01/2017 22:43:49,
FIT38392,38392,05/01/2017 22:37:08,
FIT38389,38389,05/01/2017 22:16:00,
FIT38388,38388,05/01/2017 22:15:52,
FIT38385,38385,05/01/2017 22:00:31,
FIT38383,38383,05/01/2017 21:48:52,
FIT38382,38382,05/01/2017 21:47:54,
FIT38381,38381,05/01/2017 21:24:34,
FIT38177,38177,05/01/2017 21:20:01,
FIT38379,38379,05/01/2017 21:19:07,
FIT38373,38373,05/01/2017 20:45:57,
FIT38372,38372,05/01/2017 20:40:50,
MFIT38363,38363,05/01/2017 20:24:24,
FIT38361,38361,05/01/2017 20:11:48,
FIT38359,38359,05/01/2017 20:02:53,
FIT38349,38349,05/01/2017 19:51:28,
FIT38346,38346,05/01/2017 19:19:18,
FIT38337,38337,05/01/2017 18:51:16,
FIT38082,38082,05/01/2017 18:37:17,
MFIT38329,38329,05/01/2017 18:14:44,
FIT38324,38324,05/01/2017 18:09:48,
FIT38317,38317,05/01/2017 17:55:12,
FIT38310,38310,05/01/2017 17:33:29,
MFIT38290,38290,05/01/2017 16:39:45,
MFIT38284,38284,05/01/2017 16:25:37,
MFIT38248,38248,05/01/2017 16:05:21,
MFIT38246,38246,05/01/2017 15:14:33,
MFIT38244,38244,05/01/2017 15:09:29,
FIT38171,38171,05/01/2017 15:05:12,
FIT38241,38241,05/01/2017 15:04:05,
FIT38229,38229,05/01/2017 14:30:32,
FIT38173,38173,05/01/2017 14:29:06,
FIT38225,38225,05/01/2017 14:19:25,
FIT38222,38222,05/01/2017 14:16:07,
FIT38211,38211,05/01/2017 13:33:55,
FIT38204,38204,05/01/2017 13:16:42,
FIT38201,38201,05/01/2017 13:04:06,
FIT38181,38181,05/01/2017 12:41:13,
FIT38183,38183,05/01/2017 12:14:04,
MFIT38174,38174,05/01/2017 11:53:11,
FIT38165,38165,05/01/2017 10:52:18,
FIT38084,38084,05/01/2017 09:44:59,
FIT38151,38151,05/01/2017 09:08:04,
FIT38147,38147,05/01/2017 08:45:04,
FIT38144,38144,05/01/2017 07:30:48,
FIT38137,38137,04/01/2017 23:51:23,
MFIT38136,38136,04/01/2017 23:29:53,
MFIT38135,38135,04/01/2017 23:28:49,
FIT38130,38130,04/01/2017 22:44:12,
MFIT38129,38129,04/01/2017 22:43:10,
FIT38126,38126,04/01/2017 22:26:03,
1718010402,1718010402,04/01/2017 19:55:32,
FIT38106,38106,04/01/2017 19:44:07,
FIT38072,38072,04/01/2017 19:35:51,
FIT38094,38094,04/01/2017 19:02:41,
MFIT38093,38093,04/01/2017 18:57:15,
FIT38090,38090,04/01/2017 18:52:57,
FIT38087,38087,04/01/2017 18:48:32,
FIT38078,38078,04/01/2017 18:31:53,
FIT38069,38069,04/01/2017 18:04:38,
FIT37820,37820,04/01/2017 17:18:27,
FIT38057,38057,04/01/2017 17:12:22,
FIT38001,38001,04/01/2017 16:33:13,
FIT38031,38031,04/01/2017 16:27:37,
FIT38029,38029,04/01/2017 16:27:24,
FIT38019,38019,04/01/2017 16:16:15,
FIT38027,38027,04/01/2017 16:12:34,
FIT38025,38025,04/01/2017 16:12:07,
FIT38024,38024,04/01/2017 16:11:57,
1718010401,1718010401,04/01/2017 16:09:55,
FIT37948,37948,04/01/2017 16:07:24,
FIT37997,37997,04/01/2017 16:00:27,
FIT38013,38013,04/01/2017 15:52:14,
FIT38010,38010,04/01/2017 15:46:27,
FIT37998,37998,04/01/2017 15:27:16,
FIT37927,37927,04/01/2017 14:52:53,
FIT37979,37979,04/01/2017 14:48:13,
FIT37627,37627,04/01/2017 14:20:22,
FIT37974,37974,04/01/2017 14:05:51,
FIT37947,37947,04/01/2017 12:46:05,
FIT37961,37961,04/01/2017 12:43:52,
FIT37959,37959,04/01/2017 12:43:02,
FIT37958,37958,04/01/2017 12:40:33,
FIT37954,37954,04/01/2017 12:29:06,
FIT37952,37952,04/01/2017 12:22:04,
FIT37950,37950,04/01/2017 12:14:23,
FIT37949,37949,04/01/2017 12:09:07,
FIT37941,37941,04/01/2017 11:47:45,
FIT37939,37939,04/01/2017 11:35:16,
FIT37938,37938,04/01/2017 11:32:29,
FIT37932,37932,04/01/2017 11:03:04,
FIT36891,36891,04/01/2017 10:36:06,
FIT37922,37922,04/01/2017 09:48:22,
MFIT37916,37916,04/01/2017 04:03:38,
FIT37903,37903,04/01/2017 00:52:55,
FIT37901,37901,04/01/2017 00:40:13,
FIT37896,37896,03/01/2017 23:27:50,
FIT37894,37894,03/01/2017 22:57:29,
FIT37892,37892,03/01/2017 22:45:02,
FIT37891,37891,03/01/2017 22:28:35,
FIT37887,37887,03/01/2017 22:05:20,
FIT37884,37884,03/01/2017 21:58:37,
FIT37881,37881,03/01/2017 21:53:10,
FIT37794,37794,03/01/2017 21:37:08,
FIT36211,36211,03/01/2017 21:20:59,
FIT37548,37548,03/01/2017 20:54:33,
FIT37815,37815,03/01/2017 20:36:03,
FIT37865,37865,03/01/2017 20:34:12,
FIT37866,37866,03/01/2017 20:27:59,
FIT37800,37800,03/01/2017 20:23:30,
FIT37862,37862,03/01/2017 20:18:59,
FIT37860,37860,03/01/2017 20:15:31,
FIT37859,37859,03/01/2017 20:13:38,
FIT37857,37857,03/01/2017 20:11:23,
FIT37828,37828,03/01/2017 20:05:38,
FIT37841,37841,03/01/2017 19:56:07,
FIT37839,37839,03/01/2017 19:54:47,
FIT37831,37831,03/01/2017 19:32:55,
MFIT37821,37821,03/01/2017 19:02:50,
MFIT37807,37807,03/01/2017 18:13:58,
FIT37798,37798,03/01/2017 18:00:40,
FIT37793,37793,03/01/2017 17:41:44,
MFIT37792,37792,03/01/2017 17:30:45,
FIT37786,37786,03/01/2017 17:03:34,
MFIT37781,37781,03/01/2017 16:32:15,
FIT37775,37775,03/01/2017 16:18:23,
FIT37774,37774,03/01/2017 16:11:40,
FIT37772,37772,03/01/2017 16:03:05,
MFIT37770,37770,03/01/2017 15:50:16,
FIT37768,37768,03/01/2017 15:36:50,
FIT37759,37759,03/01/2017 15:18:31,
FIT37761,37761,03/01/2017 15:11:23,
FIT37755,37755,03/01/2017 15:02:00,
FIT37754,37754,03/01/2017 14:58:00,
FIT37752,37752,03/01/2017 14:56:34,
FIT37741,37741,03/01/2017 14:08:41,
FIT37739,37739,03/01/2017 13:57:06,
FIT37732,37732,03/01/2017 13:15:12,
FIT37733,37733,03/01/2017 13:14:37,
FIT37729,37729,03/01/2017 12:52:44,
FIT37724,37724,03/01/2017 12:41:48,
FIT37718,37718,03/01/2017 12:13:26,
FIT36947,36947,03/01/2017 11:56:52,
FIT37711,37711,03/01/2017 11:39:32,
FIT37698,37698,03/01/2017 11:25:53,
FIT37709,37709,03/01/2017 11:07:46,
FIT37706,37706,03/01/2017 11:00:49,
FIT37591,37591,03/01/2017 10:32:14,
FIT37701,37701,03/01/2017 10:16:09,
FIT37700,37700,03/01/2017 10:15:38,
FIT37683,37683,03/01/2017 08:16:50,
FIT37672,37672,03/01/2017 02:06:23,
FIT37668,37668,03/01/2017 01:56:15,
FIT37664,37664,03/01/2017 00:57:45,
MFIT37663,37663,03/01/2017 00:06:40,
FIT37660,37660,02/01/2017 23:46:35,
FIT37574,37574,02/01/2017 23:35:44,
FIT37656,37656,02/01/2017 23:07:30,
FIT37653,37653,02/01/2017 22:46:56,
FIT37649,37649,02/01/2017 22:32:31,
FIT37646,37646,02/01/2017 22:26:32,
FIT37643,37643,02/01/2017 22:10:12,
FIT37642,37642,02/01/2017 22:09:51,
SIT31640,SIT31640,02/01/2017 21:47:30,
FIT37637,37637,02/01/2017 21:36:34,
FIT37636,37636,02/01/2017 21:27:16,
FIT37632,37632,02/01/2017 21:22:34,
FIT37631,37631,02/01/2017 21:14:16,
FIT37629,37629,02/01/2017 20:48:34,
FIT37628,37628,02/01/2017 20:40:19,
FIT37623,37623,02/01/2017 20:03:07,
FIT37617,37617,02/01/2017 19:15:38,
FIT37611,37611,02/01/2017 18:51:12,
FIT37608,37608,02/01/2017 18:48:41,
FIT37607,37607,02/01/2017 18:45:19,
FIT37601,37601,02/01/2017 18:27:58,
FIT37599,37599,02/01/2017 18:27:45,
FIT37597,37597,02/01/2017 18:21:51,
FIT37588,37588,02/01/2017 18:13:30,
FIT37590,37590,02/01/2017 18:07:27,
FIT37585,37585,02/01/2017 17:43:53,
FIT37579,37579,02/01/2017 17:33:13,
FIT37572,37572,02/01/2017 17:22:41,
FIT37570,37570,02/01/2017 17:10:09,
FIT37560,37560,02/01/2017 16:41:55,
FIT37241,37241,02/01/2017 16:15:25,
FIT37554,37554,02/01/2017 16:12:15,
FIT37553,37553,02/01/2017 16:06:54,
FIT37542,37542,02/01/2017 15:51:25,
FIT37550,37550,02/01/2017 15:48:40,
FIT37541,37541,02/01/2017 15:30:44,
FIT37535,37535,02/01/2017 15:11:25,
FIT37525,37525,02/01/2017 14:17:32,
FIT37523,37523,02/01/2017 14:16:27,
FIT37521,37521,02/01/2017 14:07:33,
MFIT37516,37516,02/01/2017 13:49:20,
FIT35065,35065,02/01/2017 13:31:56,
FIT37505,37505,02/01/2017 13:15:24,
